season,game_id,game_date,opponent,home_away,ncat_score,opp_score,win,team,player,player_id,position,starter,min,pts,reb,ast,stl,blk,to,fgm,fga,fg2m,fg2a,fg3m,fg3a,ftm,fta,oreb,dreb,pf,team_min,team_fga,team_fta,team_to,team_poss,ortg,drtg,pace,opp_drtg_pregame,opp_ortg_pregame,opp_pace_pregame,torvik_barthag,torvik_adjoe,ts_pct,efg_pct,usg_pct,pts_per40,reb_per40,ast_per40,stl_per40,blk_per40,to_per40,fgm_per40,fga_per40,fg3m_per40,fg3a_per40,ftm_per40,fta_per40,oreb_per40,dreb_per40,low_min_flag,position_enc,ts_pct_r5,ts_pct_season,usg_pct_r5,usg_pct_season,pts_per40_r5,pts_per40_season,reb_per40_r5,reb_per40_season,ast_per40_r5,ast_per40_season,to_per40_season,rim_rate_r5,three_rate_r5,avg_shot_dist_r5,assisted_rate_r5,foul_drawn_rate_r5,on_hot_streak,prev_game_date,days_rest,is_home
2026,401827529,2025-12-10,Howard Bison,away,69,73,0,North Carolina A&T Aggies,A. Doumbia,5239652,F,True,6.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,200.0,63,15,13,68.6,99.33774834437087,105.09645839331992,69.46,100.17465008780741,107.14822230086043,74.76400000000001,,,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.333333333333334,6.666666666666667,1,1.0,0.5753256933681891,0.4719225335905183,13.410065718895112,13.699867035169197,8.09090909090909,7.683982683982683,14.454545454545457,14.95052566481138,0.36363636363636365,0.5318491032776747,1.4084724799010513,,,,,,0,2025-12-06,4.0,0
2026,401823042,2025-12-13,Maryland Eastern Shore Hawks,home,82,79,1,North Carolina A&T Aggies,A. Doumbia,5239652,F,True,13.0,4,2,0,0,2,0,2,3,2,3,0,0,0,0,1,1,3,200.0,50,38,13,71.72,113.73092926490986,109.57004160887658,72.1,115.15903597824801,102.8282470735247,63.58399999999999,,,0.6666666666666666,0.6666666666666666,11.578987996449111,12.307692307692308,6.153846153846154,0.0,0.0,6.153846153846154,0.0,6.153846153846154,9.230769230769232,0.0,0.0,0.0,0.0,3.076923076923077,3.076923076923077,0,1.0,0.46894271464478476,0.4129322168917035,11.857672445932627,11.987383655773048,7.090909090909091,6.723484848484848,15.454545454545457,15.581709956709958,0.36363636363636365,0.4653679653679653,1.2324134199134198,,,,,,0,2025-12-10,3.0,1
2026,401827530,2025-12-17,UNC Greensboro Spartans,away,71,65,1,North Carolina A&T Aggies,A. Doumbia,5239652,F,True,9.0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,2,1,200.0,64,18,10,66.92,107.34804959177502,98.2763834290898,66.14,112.95741830608412,113.60249945401151,66.908,,,0.0,0.0,5.425347222222222,0.0,8.88888888888889,0.0,0.0,0.0,0.0,0.0,4.444444444444445,0.0,0.0,0.0,0.0,0.0,8.88888888888889,1,1.0,0.4734100685966748,0.44112493353336607,12.314074827893652,11.942006360292611,7.734265734265735,7.343952343952343,14.503496503496503,14.534169534169536,0.36363636363636365,0.4136604136604136,1.0954785954785953,,,,,,0,2025-12-13,4.0,0
2026,401827531,2025-12-20,Mid-Atlantic Christian Mustangs,home,95,55,1,North Carolina A&T Aggies,A. Doumbia,5239652,F,True,18.0,11,5,0,2,3,0,4,5,4,5,0,0,3,6,2,3,5,200.0,54,40,11,72.6,131.4696927760864,76.11403265983948,72.25999999999999,143.49277298262567,72.11013942779476,74.44000000000001,,,0.7198952879581151,0.8,20.55421038471886,24.444444444444446,11.11111111111111,0.0,4.444444444444445,6.666666666666667,0.0,8.88888888888889,11.11111111111111,0.0,0.0,6.666666666666667,13.333333333333334,4.444444444444445,6.666666666666667,0,1.0,0.26849203580978953,0.39701244018002946,11.099221972415798,11.290340446485573,5.916083916083916,6.609557109557109,14.826728826728825,13.96964146964147,0.0,0.37229437229437223,0.9859307359307359,,,,,,0,2025-12-17,3.0,1
2026,401811988,2025-12-30,UNC Wilmington Seahawks,home,78,87,0,North Carolina A&T Aggies,A. Doumbia,5239652,F,True,11.0,2,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,2,200.0,61,24,8,76.56,102.65859436693867,114.50381679389312,75.98,100.32786719491597,115.19985226613123,65.48400000000001,,,1.1363636363636365,0.0,4.022121669180493,7.2727272727272725,3.6363636363636362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2727272727272725,7.2727272727272725,0.0,3.6363636363636362,0,1.0,0.33050388028665845,0.4263654263416736,12.188326036100923,12.132510440870417,9.350427350427351,8.230910503637775,15.230769230769232,13.709775073411436,0.0,0.33844942935852024,0.8963006690279417,,,,,,0,2025-12-20,10.0,1
2026,401811989,2025-12-31,Northeastern Huskies,home,74,85,0,North Carolina A&T Aggies,A. Doumbia,5239652,F,True,13.0,6,4,0,1,1,0,1,2,1,2,0,0,4,4,2,2,1,200.0,50,32,11,64.08,110.4807405195581,126.90355329949242,66.97999999999999,119.31412724377046,111.10645359234702,68.83200000000001,,,0.797872340425532,0.5,15.409204540797505,18.461538461538463,12.307692307692308,0.0,3.076923076923077,3.076923076923077,0.0,3.076923076923077,6.153846153846154,0.0,0.0,12.307692307692308,12.307692307692308,6.153846153846154,6.153846153846154,0,1.0,0.5045851181976836,0.4855319438435039,8.316133454514139,11.456644709896254,8.804972804972806,8.151061901061901,9.958041958041957,12.87032412032412,0.0,0.3102453102453102,0.8216089466089466,,,,,,1,2025-12-30,1.0,1
2026,401812000,2026-01-03,Stony Brook Seawolves,away,80,81,0,North Carolina A&T Aggies,A. Doumbia,5239652,F,True,16.0,8,4,1,2,1,1,4,5,4,5,0,0,0,0,2,2,2,200.0,68,19,11,70.36,116.34671320535197,117.80104712041886,68.75999999999999,102.60122199182315,92.84299028573479,64.98400000000001,,,0.8,0.8,17.17032967032967,20.0,10.0,2.5,5.0,2.5,2.5,10.0,12.5,0.0,0.0,0.0,0.0,5.0,5.0,0,1.0,0.66415958628279,0.5095581281959676,11.39797436267364,11.760687773811735,12.4972804972805,8.944175482637021,8.41958041958042,12.827044750121672,0.0,0.28638028638028634,0.7584082584082583,,,,,,0,2025-12-31,3.0,0
2026,401812005,2026-01-09,Elon Phoenix,home,64,69,0,North Carolina A&T Aggies,A. Doumbia,5239652,F,True,18.0,6,8,0,0,4,0,3,4,3,4,0,0,0,0,1,7,2,200.0,64,9,13,68.96,92.32544720138489,99.5383727639931,69.32,109.80723187360714,122.02303489801788,71.16,,,0.75,0.75,10.979358805445761,13.333333333333334,17.77777777777778,0.0,0.0,8.88888888888889,0.0,6.666666666666667,8.88888888888889,0.0,0.0,0.0,0.0,2.2222222222222223,15.555555555555557,0,1.0,0.6908262529494568,0.5303039761819699,12.516242697449751,12.147090766420162,14.035742035742038,9.733877233877234,9.18881118881119,12.625112982255839,0.5,0.4444959802102659,0.8828076685219541,,,,,,1,2026-01-03,6.0,1
2026,401812015,2026-01-16,William & Mary Tribe,away,89,97,0,North Carolina A&T Aggies,A. Doumbia,5239652,F,True,19.0,3,7,1,0,1,1,1,4,1,4,0,0,1,2,2,5,4,200.0,54,23,17,75.12,119.65582145738102,130.41140091422426,74.38,100.25963584036052,103.13073844934794,71.48799999999999,,,0.3073770491803279,0.25,15.26004360012457,6.315789473684211,14.736842105263158,2.1052631578947367,0.0,2.1052631578947367,2.1052631578947367,2.1052631578947367,8.421052631578947,0.0,0.0,2.1052631578947367,4.2105263157894735,4.2105263157894735,10.526315789473683,0,1.0,0.8408262529494568,0.5449503777698386,13.627045014094458,12.069241969021867,16.702408702408704,9.973840973840973,10.966588966588969,12.96862396862397,0.5,0.4148629148629148,0.8239538239538239,,,,,,1,2026-01-09,7.0,0
2026,401812023,2026-01-20,Hampton Pirates,away,61,82,0,North Carolina A&T Aggies,A. Doumbia,5239652,F,True,10.0,2,3,0,0,0,0,1,1,1,1,0,0,0,0,0,3,1,200.0,57,13,9,67.72,89.86446670595168,120.80141426045965,67.88,101.42260946071693,96.46934606397755,64.71199999999999,,,1.0,1.0,5.577244841048522,8.0,12.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,12.0,0,1.0,0.7583226051938993,0.5301020447329942,12.5682116571756,12.268667070965787,13.076677708256657,9.745212755081177,11.691735165419377,13.079137602163918,0.9210526315789472,0.5205129300524037,0.904035657325131,,,,,,0,2026-01-16,4.0,0
2026,401812025,2026-01-23,Hofstra Pride,home,79,78,1,North Carolina A&T Aggies,A. Doumbia,5239652,F,True,21.0,6,7,1,0,3,2,3,5,3,5,0,0,0,0,6,1,2,200.0,56,35,8,66.4,116.8639053254438,115.3846153846154,67.6,111.50768174950981,113.84624834639828,65.35600000000001,,,0.6,0.6,16.79261125104954,11.428571428571427,13.333333333333332,1.9047619047619047,0.0,5.7142857142857135,3.8095238095238093,5.7142857142857135,9.523809523809524,0.0,0.0,0.0,0.0,11.428571428571427,1.9047619047619047,0,1.0,0.731049877921172,0.557743100925171,12.879236291549208,11.875053998617712,13.222132253711203,9.642553181252872,13.36446243814665,13.015658919683688,0.9210526315789472,0.48989452240226233,0.8508570892471822,,,,,,0,2026-01-20,3.0,1
2026,401812033,2026-01-24,Towson Tigers,home,80,73,1,North Carolina A&T Aggies,A. Doumbia,5239652,F,True,12.0,2,1,0,1,2,0,1,1,1,1,0,0,0,0,0,1,2,200.0,47,33,13,68.52,114.0575990875392,104.07755916737953,70.14,98.63256399036895,105.19878552187954,65.976,,,1.0,1.0,4.4730721059223475,6.666666666666667,3.3333333333333335,0.0,3.3333333333333335,6.666666666666667,0.0,3.3333333333333335,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,0,1.0,0.6914754098360656,0.5600907064293281,13.155917633599614,12.148251623752813,11.815538847117793,9.741776417215014,13.569590643274854,13.033307498219779,1.3020050125313283,0.5684982658666868,1.0152274625958837,,,,,,0,2026-01-23,1.0,1
2026,401812038,2026-01-30,Monmouth Hawks,away,81,83,0,North Carolina A&T Aggies,A. Doumbia,5239652,F,True,14.0,2,3,1,0,1,0,1,3,1,3,0,0,0,0,1,2,3,225.0,60,23,14,72.12,110.8677799069258,113.6052559540104,73.06,102.52239472783303,101.45451581108391,67.94399999999999,,,0.3333333333333333,0.3333333333333333,11.46321581414306,5.714285714285714,8.571428571428571,2.857142857142857,0.0,2.857142857142857,0.0,2.857142857142857,8.571428571428571,0.0,0.0,0.0,0.0,2.857142857142857,5.714285714285714,0,1.0,0.7314754098360656,0.583243827143574,10.616466120718147,11.744294807024893,9.148872180451127,9.579928535607205,12.23625730994152,12.522782542173124,0.8020050125313283,0.5385773045052823,0.9617944382487318,,,,,,0,2026-01-24,6.0,0
2026,401812045,2026-01-31,Drexel Dragons,away,60,61,0,North Carolina A&T Aggies,A. Doumbia,5239652,F,True,23.0,2,4,0,3,2,0,0,0,0,0,0,0,2,2,0,4,0,200.0,53,15,9,63.6,94.13241292751803,95.70128647631002,63.74,90.45529643522707,102.92570516642778,65.316,,,1.1363636363636365,0.0,2.230954493598682,3.4782608695652173,6.956521739130435,0.0,5.217391304347826,3.4782608695652173,0.0,0.0,0.0,0.0,0.0,3.4782608695652173,3.4782608695652173,0.0,6.956521739130435,0,1.0,0.6481420765027324,0.570748302453062,10.713237522457607,11.730240857380803,7.625062656641605,9.386646394541131,10.394987468671678,12.325214843635896,1.3734335839599,0.654505582137161,0.9137047163362952,,,,,,0,2026-01-30,1.0,0
2026,401812049,2026-02-06,Charleston Cougars,away,62,78,0,North Carolina A&T Aggies,A. Doumbia,5239652,F,True,13.0,6,1,0,0,2,1,2,3,2,3,0,0,2,2,0,1,3,200.0,54,18,16,68.92,87.89339381910973,110.57555996597677,70.53999999999999,110.55978029250791,115.10697497940664,74.24,,,0.7731958762886598,0.6666666666666666,19.270257463275943,18.461538461538463,3.076923076923077,0.0,0.0,6.153846153846154,3.076923076923077,6.153846153846154,9.230769230769232,0.0,0.0,6.153846153846154,6.153846153846154,0.0,3.076923076923077,0,1.0,0.8139393939393941,0.5976823659726131,8.10741970115243,11.277893887676893,7.057556935817805,9.10529470287561,8.838923395445134,12.069562791040399,0.9523809523809526,0.6233386496544391,0.8701949679393288,,,,,,0,2026-01-31,6.0,0
2026,401812058,2026-02-07,Campbell Fighting Camels,home,71,79,0,North Carolina A&T Aggies,A. Doumbia,5239652,F,True,21.0,6,7,0,1,1,1,2,3,2,3,0,0,2,2,4,3,3,200.0,61,21,9,69.24,100.93829968723342,112.31162922945693,70.34,116.04829489061441,115.29482099978748,70.84,,,0.7731958762886598,0.6666666666666666,11.730487247902694,11.428571428571427,13.333333333333332,0.0,1.9047619047619047,1.9047619047619047,1.9047619047619047,3.8095238095238093,5.7142857142857135,0.0,0.0,3.8095238095238093,3.8095238095238093,7.619047619047619,5.7142857142857135,0,1.0,0.7685785691971259,0.6056602528051607,10.846022225597915,11.641183141113213,9.149864628125497,9.53057851008756,7.05430801082975,11.660806440398703,0.9523809523809526,0.5950050746701464,0.9705007910749537,,,,,,0,2026-02-06,1.0,1
2026,401812065,2026-02-14,Hampton Pirates,home,71,70,1,North Carolina A&T Aggies,A. Doumbia,5239652,F,True,8.0,0,2,0,0,1,0,0,3,0,3,0,0,0,0,1,1,4,200.0,51,30,6,65.2,105.56051144811182,104.073743681237,67.25999999999999,108.20154083553052,97.50692321844303,67.672,,,0.0,0.0,21.367521367521366,0.0,10.0,0.0,0.0,5.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,5.0,5.0,1,1.0,0.8032177444548578,0.6129444103479216,9.833597424968545,11.645065928364929,9.1498646281255,9.613099941325988,7.05430801082975,11.733525000961077,0.5714285714285714,0.5691352888149226,1.0111208394961255,,,,,,1,2026-02-07,7.0,1
2026,401812071,2026-02-20,Charleston Cougars,home,61,74,0,North Carolina A&T Aggies,A. Doumbia,5239652,F,True,13.0,0,4,0,0,4,2,0,3,0,2,0,1,0,0,0,4,1,200.0,54,15,12,65.6,94.74992233612925,114.9425287356322,64.38,101.37459638149471,104.40494842800256,68.00399999999999,,,0.0,0.0,21.190930281839375,0.0,12.307692307692308,0.0,0.0,12.307692307692308,6.153846153846154,0.0,9.230769230769232,0.0,3.076923076923077,0.0,0.0,0.0,12.307692307692308,0,1.0,0.6032177444548579,0.5874050599167582,13.21248727728835,12.05016823832978,7.816531294792165,9.212554110437406,8.387641344163082,11.661294792587698,0.5714285714285714,0.5454213184476342,0.9689908045171203,,,,,,0,2026-02-14,6.0,1
2026,401812077,2026-02-22,Elon Phoenix,away,102,82,1,North Carolina A&T Aggies,A. Doumbia,5239652,F,False,1.0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,200.0,57,21,10,68.24,151.06635071090048,121.44549763033177,67.52,110.19547483669002,101.90058611655635,69.7,,,0.0,0.0,52.46589716684156,0.0,40.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,40.0,0.0,1,1.0,0.5365510777881912,0.5639088575200879,15.158030170827612,12.415798720070166,6.67367415193502,8.84405194601991,9.13489409141583,11.687150693191883,0.0,0.5236044657097289,1.1763850184902815,,,,,,0,2026-02-20,2.0,0
2026,401812098,2026-03-04,Campbell Fighting Camels,away,72,90,0,North Carolina A&T Aggies,A. Doumbia,5239652,F,False,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0,60,21,13,72.24,100.75566750629721,125.94458438287153,71.46000000000001,107.98091520280248,102.28186528875483,65.532,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.30927835051546393,0.5422200553077767,25.205018705476185,13.956187121869062,5.978021978021978,8.503896101942221,15.743589743589743,12.776106435761427,0.0,0.5034658324132008,1.13113944085604,,,,,,0,2026-02-22,10.0,0
2026,401812049,2026-02-06,Charleston Cougars,away,62,78,0,Charleston Cougars,A. Fowler,5313549,G,False,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0,59,14,13,72.16,110.57555996597677,87.89339381910973,70.53999999999999,110.55978029250791,115.10697497940664,74.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,,,,,,,,,,,,,,,,,0,,7.0,0
2024,401577552,2023-11-07,Pittsburgh Panthers,away,52,100,0,North Carolina A&T Aggies,A. Hamilton,4704093,G,False,2.0,2,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,200.0,70,9,9,75.96,68.67406233491812,132.06550449022717,75.72,,,,,,1.0,1.0,24.108003857280618,40.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,1,0.0,,,,,,,,,,,,,,,,,0,,7.0,0
2024,401575427,2023-11-15,Virginia Cavaliers,away,51,80,0,North Carolina A&T Aggies,A. Hamilton,4704093,G,False,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0,53,12,10,64.28,82.04633204633205,128.70012870012872,62.16,90.43034690581385,115.83386431239775,66.13999999999999,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,,,,,,,,,,,,,,,,,0,2023-11-07,8.0,0
2024,401581727,2023-11-22,Merrimack Warriors,away,73,96,0,North Carolina A&T Aggies,A. Hamilton,4704093,G,False,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,200.0,61,22,11,77.68,94.53509453509453,124.32012432012431,77.22,104.33748606791491,98.91747452632839,67.865,,,0.0,0.0,21.547502448579824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,1,0.0,0.5,,12.054001928640309,,20.0,,10.0,,0.0,,,,,,,,0,2023-11-15,7.0,0
2024,401600691,2024-01-27,Drexel Dragons,away,47,62,0,North Carolina A&T Aggies,A. Hamilton,4704093,G,False,2.0,2,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,200.0,57,15,7,65.6,73.57545397620538,97.05698184095179,63.879999999999995,108.11520299514989,122.06103826183387,63.652,,,1.0,1.0,28.328611898016998,40.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.3333333333333333,0.3333333333333333,15.218502101953481,15.218502101953481,13.333333333333334,13.333333333333334,6.666666666666667,6.666666666666667,0.0,0.0,0.0,,,,,,0,2023-11-22,66.0,0
2024,401600705,2024-02-03,Elon Phoenix,home,65,69,0,North Carolina A&T Aggies,A. Hamilton,4704093,G,False,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,200.0,59,13,9,62.72,104.40089945390298,110.8255701895278,62.26,115.07627389382242,106.12524724516035,67.364,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.5,0.5,18.49602955096936,18.49602955096936,20.0,20.0,5.0,5.0,0.0,0.0,0.0,,,,,,0,2024-01-27,7.0,1
2024,401600711,2024-02-09,Charleston Cougars,away,58,80,0,North Carolina A&T Aggies,A. Hamilton,4704093,G,False,12.0,4,2,1,0,0,1,2,2,2,2,0,0,0,2,0,2,2,200.0,57,20,8,67.8,83.62168396770473,115.34025374855825,69.36,113.55086208107033,121.84166880955812,69.408,,,0.6944444444444444,1.0,17.52484191508582,13.333333333333334,6.666666666666667,3.3333333333333335,0.0,0.0,3.3333333333333335,6.666666666666667,6.666666666666667,0.0,0.0,0.0,6.666666666666667,0.0,6.666666666666667,0,0.0,0.4,0.4,14.79682364077549,14.79682364077549,16.0,16.0,4.0,4.0,0.0,0.0,0.0,,,,,,0,2024-02-03,6.0,0
2024,401600716,2024-02-10,Hofstra Pride,home,49,81,0,North Carolina A&T Aggies,A. Hamilton,4704093,G,False,19.0,11,1,0,0,0,0,2,4,2,3,0,1,7,8,1,0,0,200.0,52,24,11,63.56,74.33252427184466,122.876213592233,65.92,99.36040247500402,103.77455047314083,64.632,,,0.7313829787234043,0.5,21.521994218826016,23.157894736842103,2.1052631578947367,0.0,0.0,0.0,0.0,4.2105263157894735,8.421052631578947,0.0,2.1052631578947367,14.736842105263158,16.842105263157894,2.1052631578947367,0.0,0,0.0,0.3388888888888889,0.4490740740740741,13.480191252336528,15.251493353160543,10.666666666666668,15.555555555555555,1.3333333333333335,4.444444444444445,0.6666666666666667,0.5555555555555556,0.5555555555555556,,,,,,0,2024-02-09,1.0,1
2024,401600727,2024-02-16,UNC Wilmington Seahawks,away,54,73,0,North Carolina A&T Aggies,A. Hamilton,4704093,G,False,20.0,3,2,0,1,0,0,1,3,1,3,0,0,1,3,2,0,1,200.0,54,19,8,60.36,90.6344410876133,122.5243370258476,59.58,104.7137640710982,120.05276570700308,67.768,,,0.3472222222222222,0.3333333333333333,12.279704377487208,6.0,4.0,0.0,2.0,0.0,0.0,2.0,6.0,0.0,0.0,2.0,6.0,4.0,0.0,0,0.0,0.48516548463356973,0.48940391759540697,17.78459009610173,16.14727919111275,15.298245614035087,16.641604010025063,1.7543859649122808,4.110275689223058,0.6666666666666667,0.4761904761904762,0.4761904761904762,,,,,,0,2024-02-10,6.0,0
2024,401600730,2024-02-17,Delaware Blue Hens,home,54,62,0,North Carolina A&T Aggies,A. Hamilton,4704093,G,False,15.0,4,1,0,0,0,1,2,3,2,3,0,0,0,0,0,1,1,200.0,55,13,7,60.72,89.43358728055648,102.68300761841671,60.379999999999995,99.32427526196516,114.79543655253262,65.40400000000001,,,0.6666666666666666,0.6666666666666666,15.751132112620594,10.666666666666666,2.6666666666666665,0.0,0.0,0.0,2.6666666666666665,5.333333333333333,8.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,0,0.0,0.5546099290780142,0.4716312056737589,15.931030481883209,15.663832339409561,16.49824561403509,15.31140350877193,2.5543859649122806,4.0964912280701755,0.6666666666666667,0.4166666666666667,0.4166666666666667,,,,,,0,2024-02-16,1.0,1
2024,401600741,2024-02-22,Stony Brook Seawolves,away,64,80,0,North Carolina A&T Aggies,A. Hamilton,4704093,G,False,20.0,0,1,0,0,0,2,0,2,0,2,0,0,0,0,0,1,0,200.0,58,26,8,71.44,91.5593705293276,114.4492131616595,69.9,108.27993488802285,107.59154942292943,68.43199999999999,,,0.0,0.0,10.330578512396695,0.0,2.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.4879432624113475,0.4933018124507486,13.415534524803927,15.673532314210787,10.631578947368421,14.795321637426902,3.087719298245614,3.9376218323586745,0.6666666666666667,0.3703703703703704,0.6666666666666666,,,,,,0,2024-02-17,5.0,0
2024,401600746,2024-02-24,Monmouth Hawks,away,67,83,0,North Carolina A&T Aggies,A. Hamilton,4704093,G,False,8.0,5,0,0,1,0,0,1,2,1,2,0,0,3,4,0,0,1,200.0,60,30,12,72.2,92.61819187171689,114.73596903511196,72.34,110.5175900479049,109.19065557960892,66.84,,,0.6648936170212766,0.5,22.065727699530512,25.0,0.0,0.0,5.0,0.0,0.0,5.0,10.0,0.0,0.0,15.0,20.0,0.0,0.0,1,0.0,0.4879432624113475,0.44397163120567373,15.481650227283264,15.139236934029379,10.631578947368421,13.31578947368421,3.4877192982456138,3.7438596491228067,0.6666666666666667,0.33333333333333337,1.0,,,,,,0,2024-02-22,2.0,0
2024,401600755,2024-03-01,Towson Tigers,home,58,84,0,North Carolina A&T Aggies,A. Hamilton,4704093,G,False,13.0,1,1,0,1,0,0,0,1,0,1,0,0,1,2,0,1,0,200.0,57,26,7,69.44,82.1762538962879,119.01388495324454,70.58,97.3116821189279,107.40609622828542,63.04,,,0.26595744680851063,0.0,7.66783587568317,3.076923076923077,3.076923076923077,0.0,3.076923076923077,0.0,0.0,0.0,3.076923076923077,0.0,0.0,3.076923076923077,6.153846153846154,0.0,3.076923076923077,0,0.0,0.482033096926714,0.4640554480980013,16.389827384172204,15.768917912711299,12.964912280701753,14.37799043062201,2.1543859649122803,3.4035087719298245,0.0,0.30303030303030304,0.9090909090909091,,,,,,0,2024-02-24,6.0,1
2024,401600727,2024-02-16,UNC Wilmington Seahawks,away,54,73,0,UNC Wilmington Seahawks,A. Harvey,4593884,F,False,11.0,2,4,0,0,0,2,1,1,1,1,0,0,0,0,2,2,1,200.0,53,20,10,58.8,122.5243370258476,90.6344410876133,59.58,104.7137640710982,120.05276570700308,67.768,,,1.0,1.0,15.193719929095975,7.2727272727272725,14.545454545454545,0.0,0.0,0.0,7.2727272727272725,3.6363636363636362,3.6363636363636362,0.0,0.0,0.0,0.0,7.2727272727272725,7.2727272727272725,0,1.0,,,,,,,,,,,,,,,,,0,,7.0,0
2026,401812023,2026-01-20,Hampton Pirates,away,61,82,0,Hampton Pirates,A. Haskins,5312155,F,False,21.0,5,1,2,0,0,0,2,6,1,2,1,4,0,0,1,0,1,200.0,66,16,3,68.04,120.80141426045965,89.86446670595168,67.88,101.42260946071693,96.46934606397755,64.71199999999999,,,0.4166666666666667,0.4166666666666667,15.02968362515969,9.523809523809524,1.9047619047619047,3.8095238095238093,0.0,0.0,0.0,3.8095238095238093,11.428571428571427,1.9047619047619047,7.619047619047619,0.0,0.0,1.9047619047619047,0.0,0,1.0,,,,,,,,,,,,,,,,,0,,7.0,0
2026,401812065,2026-02-14,Hampton Pirates,home,71,70,1,Hampton Pirates,A. Haskins,5312155,F,False,5.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,200.0,50,28,14,69.32,104.073743681237,105.56051144811182,67.25999999999999,108.20154083553052,97.50692321844303,67.672,,,0.0,0.0,0.0,0.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1,1.0,,,,,,,,,,,,,,,,,0,2026-01-20,25.0,1
2026,401827530,2025-12-17,UNC Greensboro Spartans,away,71,65,1,UNC Greensboro Spartans,A. Jones,4396634,G,False,7.0,0,2,0,1,0,0,0,3,0,2,0,1,0,0,0,2,0,200.0,63,19,6,65.36,98.2763834290898,107.34804959177502,66.14,112.95741830608412,113.60249945401151,66.908,,,0.0,0.0,22.159846358398582,0.0,11.428571428571429,0.0,5.714285714285714,0.0,0.0,0.0,17.142857142857142,0.0,5.714285714285714,0.0,0.0,0.0,11.428571428571429,1,0.0,,,,,,,,,,,,,,,,,0,,7.0,0
2025,401729285,2024-12-21,Arkansas Razorbacks,away,67,95,0,Arkansas Razorbacks,A. Kelley,5238196,G,False,1.0,2,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,200.0,74,19,6,75.36,126.80192205018686,89.42872397223705,74.92,102.83031288980513,113.55747406346374,70.408,,,1.0,1.0,45.26935264825713,80.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,,,,,,,,,,,,,,,,,0,,7.0,0
2024,401581735,2023-12-30,George Mason Patriots,away,69,94,0,George Mason Patriots,A. Kelly,4396804,F,True,17.0,14,2,1,0,2,0,7,9,7,8,0,1,0,1,0,2,5,200.0,58,25,11,70.0,135.25179856115108,99.28057553956835,69.5,99.84551218740259,106.65956833073969,68.76400000000001,,,0.7415254237288136,0.7777777777777778,27.764705882352942,32.94117647058824,4.705882352941177,2.3529411764705883,0.0,4.705882352941177,0.0,16.47058823529412,21.176470588235293,0.0,2.3529411764705883,0.0,2.3529411764705883,0.0,4.705882352941177,0,1.0,,,,,,,,,,,,,,,,,0,,7.0,0
